Order Date,Product Name,category,Region,Orders,Revenue,Profit,Expense
2022-12-14,Tablet,Electronics,South,1,400,45.16,354.84
2022-02-22,Monitor,Accessories,North,5,2880,209.58,2670.42
2023-03-28,Printer,Office,West,6,1608,302.32,1305.68
2023-02-08,Headphones,Accessories,South,2,1574,196.84,1377.16
2024-09-13,Keyboard,Accessories,East,3,2478,584.37,1893.63
2024-09-20,Headphones,Accessories,East,8,8872,1486.58,7385.42
2024-03-24,Printer,Office,East,8,2320,668.63,1651.37
2023-07-29,Headphones,Accessories,West,3,171,9.02,161.98
2024-11-20,Keyboard,Accessories,South,8,4536,627.13,3908.87
2024-06-09,Headphones,Accessories,South,3,1308,73.28,1234.72
2022-10-27,Laptop,Electronics,North,4,4048,641.23,3406.77
2022-05-29,Tablet,Electronics,East,9,4041,963.58,3077.42
2024-05-24,Headphones,Accessories,South,5,5665,332.46,5332.54
2023-11-29,Mouse,Accessories,South,6,6876,1029.92,5846.08
2023-03-02,Monitor,Accessories,South,1,617,145.37,471.63
2022-09-15,Monitor,Accessories,South,6,1440,130.4,1309.6
2024-04-17,Smartwatch,Electronics,East,8,472,116.36,355.64
2023-06-30,Laptop,Electronics,North,5,5640,1227.77,4412.23
2022-10-26,Headphones,Accessories,West,6,2640,668.12,1971.88
2024-07-13,Smartphone,Electronics,South,3,768,72.67,695.33
2024-02-22,Keyboard,Accessories,South,1,725,81.96,643.04
2024-04-28,Headphones,Accessories,North,8,1080,210.69,869.31
2024-10-30,Headphones,Accessories,South,1,393,40.34,352.66
2024-06-11,Smartwatch,Electronics,North,4,1264,371.92,892.08
2022-09-03,Headphones,Accessories,South,9,4797,1193.95,3603.05
2022-03-27,Tablet,Electronics,East,8,2080,151.14,1928.86
2022-02-16,Camera,Electronics,West,4,3812,312.8,3499.2
2024-02-25,Mouse,Accessories,West,5,3695,463.57,3231.43
2022-01-31,Mouse,Accessories,South,1,1159,344.22,814.78
2024-08-06,Tablet,Electronics,West,9,4149,605.52,3543.48
2023-12-05,Keyboard,Accessories,East,2,1446,171.73,1274.27
2024-07-24,Laptop,Electronics,South,1,225,48.82,176.18
2022-12-09,Headphones,Accessories,South,1,355,26.8,328.2
2023-09-15,Tablet,Electronics,West,7,3164,166.4,2997.6
2022-10-28,Smartwatch,Electronics,East,1,498,38.67,459.33
2023-04-28,Headphones,Accessories,South,5,1315,217.79,1097.21
2024-09-13,Headphones,Accessories,North,5,2805,438.89,2366.11
2022-11-01,Monitor,Accessories,East,5,5180,726.62,4453.38
2022-06-07,Camera,Electronics,North,5,4045,203.35,3841.65
2024-06-22,Laptop,Electronics,North,9,8793,2262.43,6530.57
2024-08-08,Headphones,Accessories,South,8,2592,526.38,2065.62
2022-02-08,Keyboard,Accessories,East,7,7819,1708.84,6110.16
2024-07-11,Smartwatch,Electronics,North,7,2919,325.35,2593.65
2023-06-03,Printer,Office,South,3,768,85.37,682.63
2023-12-02,Smartphone,Electronics,West,2,1736,388.09,1347.91
2023-07-18,Smartwatch,Electronics,South,7,6293,389.22,5903.78
2024-03-21,Headphones,Accessories,South,6,3684,477.02,3206.98
2024-12-24,Printer,Office,South,9,8370,1064.65,7305.35
2023-08-24,Keyboard,Accessories,South,4,3788,875.54,2912.46
2023-08-22,Laptop,Electronics,West,8,8296,1884.18,6411.82
2022-10-10,Tablet,Electronics,West,5,325,21.01,303.99
2024-08-16,Camera,Electronics,North,2,2216,444.36,1771.64
2022-01-31,Laptop,Electronics,North,8,7064,1873.02,5190.98
2024-08-08,Mouse,Accessories,East,9,2538,575.41,1962.59
2024-03-13,Headphones,Accessories,North,1,1151,77.22,1073.78
2022-01-18,Keyboard,Accessories,East,1,717,137.27,579.73
2022-01-12,Smartwatch,Electronics,East,8,3048,444.3,2603.7
2024-02-19,Keyboard,Accessories,South,3,2070,163.23,1906.77
2023-08-14,Camera,Electronics,East,5,3630,537.93,3092.07
2022-04-13,Tablet,Electronics,East,7,896,219.98,676.02
2024-02-29,Tablet,Electronics,East,7,1981,311.44,1669.56
2023-07-16,Headphones,Accessories,West,6,7140,605.22,6534.78
2023-04-13,Monitor,Accessories,North,5,1015,85.06,929.94
2024-08-12,Headphones,Accessories,North,4,524,52.31,471.69
2023-07-19,Smartwatch,Electronics,North,2,1678,372.78,1305.22
2023-05-26,Tablet,Electronics,South,4,3260,969.76,2290.24
2024-10-18,Headphones,Accessories,South,5,720,214.31,505.69
2024-05-04,Printer,Office,West,4,1792,417.99,1374.01
2022-06-18,Tablet,Electronics,South,9,3096,505.08,2590.92
2024-09-06,Keyboard,Accessories,South,5,1400,273.39,1126.61
2023-02-05,Smartwatch,Electronics,North,4,508,37.94,470.06
2022-09-16,Tablet,Electronics,East,7,2646,380.83,2265.17
2024-03-07,Mouse,Accessories,East,1,357,79.86,277.14
2023-12-28,Tablet,Electronics,North,1,373,53.15,319.85
2023-03-24,Smartphone,Electronics,East,1,266,55.52,210.48
2024-10-07,Smartphone,Electronics,North,4,344,25.7,318.3
2024-06-17,Smartphone,Electronics,North,7,1806,308.92,1497.08
2023-03-10,Printer,Office,North,9,7281,396.28,6884.72
2024-06-28,Smartwatch,Electronics,West,7,3094,463.72,2630.28
2024-06-02,Keyboard,Accessories,East,2,252,67.37,184.63
2022-04-27,Camera,Electronics,East,9,2691,761.16,1929.84
2024-04-26,Printer,Office,West,6,990,102.83,887.17
2022-06-05,Smartwatch,Electronics,South,4,3236,655.18,2580.82
2022-04-27,Laptop,Electronics,East,4,1076,124.56,951.44
2022-08-10,Tablet,Electronics,North,4,1428,160.54,1267.46
2022-04-22,Keyboard,Accessories,East,5,1000,292.04,707.96
2022-06-10,Smartwatch,Electronics,South,9,3429,998.82,2430.18
2023-10-17,Monitor,Accessories,West,5,4730,1416.1,3313.9
2023-11-04,Monitor,Accessories,South,6,6630,512.6,6117.4
2024-10-22,Camera,Electronics,South,7,2296,138.93,2157.07
2023-01-15,Monitor,Accessories,East,7,7420,1107.31,6312.69
2022-04-23,Printer,Office,South,7,2338,531.5,1806.5
2022-06-11,Keyboard,Accessories,South,7,4039,420.29,3618.71
2023-05-19,Laptop,Electronics,East,2,990,76.87,913.13
2023-08-05,Laptop,Electronics,West,1,733,54.11,678.89
2024-01-24,Smartphone,Electronics,East,3,2421,334.61,2086.39
2024-03-14,Keyboard,Accessories,East,8,832,214.81,617.19
2022-05-13,Smartwatch,Electronics,East,1,483,98.15,384.85
2023-02-27,Keyboard,Accessories,North,6,2508,480.48,2027.52
2023-10-01,Keyboard,Accessories,North,7,4032,426.13,3605.87
2022-04-15,Keyboard,Accessories,East,8,3208,840.97,2367.03
2024-05-10,Smartwatch,Electronics,South,6,3402,857.61,2544.39
2024-12-06,Headphones,Accessories,North,1,541,52.5,488.5
2022-02-08,Smartwatch,Electronics,West,7,1806,129.6,1676.4
2024-08-03,Headphones,Accessories,South,3,2433,515.28,1917.72
2023-11-10,Keyboard,Accessories,East,6,5880,454.19,5425.81
2023-05-24,Mouse,Accessories,West,3,3375,451.5,2923.5
2024-05-30,Tablet,Electronics,North,8,6960,1913.58,5046.42
2024-08-06,Keyboard,Accessories,West,4,316,32.79,283.21
2022-10-10,Tablet,Electronics,North,9,1404,89.43,1314.57
2024-03-08,Keyboard,Accessories,North,9,5823,478.22,5344.78
2024-05-16,Headphones,Accessories,South,6,2790,719.15,2070.85
2024-05-31,Tablet,Electronics,West,7,1169,69.41,1099.59
2023-10-26,Printer,Office,East,8,6016,406.13,5609.87
2022-10-15,Smartwatch,Electronics,North,7,7154,1177.51,5976.49
2024-01-29,Keyboard,Accessories,West,2,370,102.74,267.26
2024-03-16,Monitor,Accessories,West,1,430,113.57,316.43
2022-04-28,Smartwatch,Electronics,West,1,946,280.53,665.47
2024-05-20,Tablet,Electronics,South,8,984,73.84,910.16
2022-11-26,Keyboard,Accessories,East,9,1467,372.17,1094.83
2023-08-16,Smartphone,Electronics,South,4,2444,155.42,2288.58
2023-11-02,Mouse,Accessories,North,9,8640,1254.3,7385.7
2023-07-17,Smartwatch,Electronics,West,9,3861,536.04,3324.96
2022-07-24,Keyboard,Accessories,North,1,868,60.12,807.88
2024-11-03,Laptop,Electronics,South,9,1746,260.5,1485.5
2024-08-19,Printer,Office,South,1,915,129.08,785.92
2024-09-15,Smartwatch,Electronics,East,9,3591,423.0,3168.0
2023-01-28,Camera,Electronics,East,6,2562,612.36,1949.64
2022-11-28,Smartwatch,Electronics,West,9,5382,1037.04,4344.96
2024-11-18,Smartwatch,Electronics,East,4,2792,170.96,2621.04
2022-04-23,Headphones,Accessories,East,4,2160,631.9,1528.1
2023-05-23,Monitor,Accessories,West,7,6377,1332.86,5044.14
2024-05-17,Smartphone,Electronics,East,8,5264,1051.5,4212.5
2023-12-18,Laptop,Electronics,North,2,1346,196.5,1149.5
2023-08-19,Camera,Electronics,South,7,7301,1311.65,5989.35
2023-04-20,Keyboard,Accessories,South,2,2016,198.26,1817.74
2022-06-30,Laptop,Electronics,North,6,1266,220.5,1045.5
2023-04-11,Mouse,Accessories,West,2,140,35.18,104.82
2024-07-22,Camera,Electronics,East,8,6520,1073.62,5446.38
2022-02-19,Keyboard,Accessories,East,1,582,29.91,552.09
2024-03-10,Printer,Office,West,1,245,14.5,230.5
2024-04-27,Mouse,Accessories,South,1,504,143.12,360.88
2022-10-06,Monitor,Accessories,South,6,6834,1211.75,5622.25
2022-10-01,Headphones,Accessories,West,8,5712,1191.02,4520.98
2023-05-09,Laptop,Electronics,South,5,4485,347.99,4137.01
2024-06-02,Headphones,Accessories,West,8,2304,291.46,2012.54
2024-06-23,Mouse,Accessories,North,6,6576,815.56,5760.44
2022-11-16,Keyboard,Accessories,South,9,10629,2843.54,7785.46
2022-03-12,Camera,Electronics,East,1,706,153.59,552.41
2022-04-16,Headphones,Accessories,South,1,977,103.82,873.18
2023-04-16,Smartwatch,Electronics,South,4,776,73.16,702.84
2022-10-12,Tablet,Electronics,West,4,3932,309.43,3622.57
2022-10-29,Keyboard,Accessories,East,3,1263,368.46,894.54
2022-08-01,Keyboard,Accessories,East,8,7064,745.24,6318.76
2023-04-20,Keyboard,Accessories,West,4,4740,746.77,3993.23
2024-03-25,Printer,Office,South,7,4522,1137.23,3384.77
2023-12-28,Tablet,Electronics,South,7,2009,183.19,1825.81
2024-04-18,Smartphone,Electronics,East,2,2110,548.12,1561.88
2024-09-26,Mouse,Accessories,West,1,95,6.97,88.03
2023-11-19,Smartwatch,Electronics,East,1,384,83.58,300.42
2023-04-23,Tablet,Electronics,North,3,3471,200.08,3270.92
2023-06-20,Tablet,Electronics,West,4,2048,507.01,1540.99
2022-08-05,Monitor,Accessories,South,8,9296,2581.06,6714.94
2022-05-28,Laptop,Electronics,West,8,5272,1188.16,4083.84
2024-01-18,Headphones,Accessories,East,1,619,127.58,491.42
2023-04-27,Laptop,Electronics,North,1,448,53.2,394.8
2022-06-10,Keyboard,Accessories,North,9,5004,1313.13,3690.87
2023-12-05,Keyboard,Accessories,North,4,4716,704.99,4011.01
2022-05-11,Printer,Office,West,9,7506,827.17,6678.83
2024-01-11,Keyboard,Accessories,North,7,4095,883.56,3211.44
2024-07-31,Smartwatch,Electronics,North,7,4459,1037.27,3421.73
2022-10-31,Tablet,Electronics,South,5,620,62.49,557.51
2022-08-17,Smartwatch,Electronics,West,2,2362,185.89,2176.11
2022-03-28,Printer,Office,North,2,606,154.99,451.01
2024-07-26,Camera,Electronics,East,4,1084,134.42,949.58
2022-02-04,Laptop,Electronics,North,8,2880,315.87,2564.13
2023-04-20,Laptop,Electronics,West,8,4544,727.05,3816.95
2024-09-08,Mouse,Accessories,West,4,556,85.63,470.37
2023-11-30,Laptop,Electronics,North,5,505,71.97,433.03
2023-03-03,Tablet,Electronics,West,5,2595,774.2,1820.8
2023-01-24,Headphones,Accessories,South,5,2820,737.68,2082.32
2023-10-29,Keyboard,Accessories,East,2,1018,297.21,720.79
2023-03-04,Laptop,Electronics,East,4,944,176.56,767.44
2023-08-30,Tablet,Electronics,East,1,610,44.99,565.01
2024-05-25,Camera,Electronics,South,4,912,81.65,830.35
2023-04-02,Monitor,Accessories,West,9,10413,1738.63,8674.37
2023-07-27,Printer,Office,West,8,2176,398.29,1777.71
2022-01-04,Printer,Office,East,6,6108,1488.4,4619.6
2024-02-14,Mouse,Accessories,West,2,1148,173.89,974.11
2024-05-01,Monitor,Accessories,East,8,8824,597.1,8226.9
2022-06-17,Headphones,Accessories,North,5,2240,159.58,2080.42
2022-02-17,Camera,Electronics,North,2,1312,386.79,925.21
2023-02-02,Laptop,Electronics,South,9,10620,2946.93,7673.07
2024-09-30,Tablet,Electronics,East,2,2178,574.4,1603.6
2024-05-12,Monitor,Accessories,East,3,1671,94.52,1576.48
2024-07-28,Monitor,Accessories,East,3,2025,355.59,1669.41
2024-11-01,Mouse,Accessories,East,6,2886,355.32,2530.68
2024-07-27,Printer,Office,East,2,1868,307.32,1560.68
2023-01-08,Headphones,Accessories,East,4,3280,826.94,2453.06
2022-05-18,Tablet,Electronics,West,2,1768,375.86,1392.14
2022-12-19,Camera,Electronics,West,7,6937,1753.02,5183.98
2024-09-21,Smartwatch,Electronics,North,6,3012,307.47,2704.53
2024-09-19,Headphones,Accessories,South,3,777,147.93,629.07
2024-02-16,Smartphone,Electronics,East,6,4056,452.14,3603.86
2024-11-29,Printer,Office,South,4,3212,514.92,2697.08
2024-08-03,Smartwatch,Electronics,West,1,952,179.4,772.6
2022-05-29,Smartphone,Electronics,North,3,1674,106.24,1567.76
2024-02-13,Smartwatch,Electronics,East,5,4315,1019.91,3295.09
2023-12-15,Mouse,Accessories,North,7,1722,162.39,1559.61
2022-09-14,Keyboard,Accessories,South,5,2895,334.35,2560.65
2023-07-28,Tablet,Electronics,North,2,1280,335.22,944.78
2022-04-10,Headphones,Accessories,East,5,4295,414.42,3880.58
2022-08-07,Printer,Office,South,6,4434,306.63,4127.37
2022-07-09,Keyboard,Accessories,North,6,3816,623.78,3192.22
2024-04-09,Headphones,Accessories,East,7,6335,1137.08,5197.92
2024-11-11,Mouse,Accessories,West,3,315,78.41,236.59
2024-11-27,Camera,Electronics,East,2,626,168.82,457.18
2024-05-23,Smartwatch,Electronics,South,1,1140,85.75,1054.25
2022-11-16,Smartphone,Electronics,North,5,590,52.55,537.45
2022-04-21,Tablet,Electronics,East,1,631,99.31,531.69
2024-09-04,Monitor,Accessories,South,8,1944,134.94,1809.06
2024-03-24,Smartphone,Electronics,North,6,5100,1461.79,3638.21
2024-09-24,Keyboard,Accessories,South,6,1092,176.52,915.48
2023-08-12,Monitor,Accessories,West,7,4662,1007.43,3654.57
2023-01-18,Headphones,Accessories,West,7,4312,1088.34,3223.66
2022-10-20,Mouse,Accessories,North,6,4056,815.1,3240.9
2023-11-23,Headphones,Accessories,North,3,534,120.53,413.47
2023-05-31,Printer,Office,South,5,3475,991.47,2483.53
2023-07-11,Tablet,Electronics,South,5,4880,829.03,4050.97
2024-10-25,Tablet,Electronics,West,8,8336,782.8,7553.2
2023-05-08,Mouse,Accessories,North,8,9232,490.66,8741.34
2022-01-07,Smartphone,Electronics,South,3,2031,466.25,1564.75
2022-01-10,Smartwatch,Electronics,North,3,2412,640.35,1771.65
2023-12-03,Smartphone,Electronics,East,1,1039,137.24,901.76
2023-01-03,Camera,Electronics,West,6,696,100.78,595.22
2024-06-26,Laptop,Electronics,North,8,6160,1617.32,4542.68
2022-12-15,Camera,Electronics,East,3,447,58.4,388.6
2023-04-29,Keyboard,Accessories,West,6,6102,364.82,5737.18
2024-04-03,Camera,Electronics,South,9,5085,1372.83,3712.17
2024-08-16,Laptop,Electronics,North,7,3038,158.82,2879.18
2024-03-11,Headphones,Accessories,West,1,882,215.24,666.76
2023-03-15,Monitor,Accessories,West,6,2490,720.06,1769.94
2024-08-05,Camera,Electronics,North,1,635,101.09,533.91
2024-07-05,Laptop,Electronics,East,1,1083,152.5,930.5
2023-08-10,Keyboard,Accessories,West,6,720,144.26,575.74
2022-09-17,Printer,Office,West,3,3111,382.52,2728.48
2022-04-09,Smartwatch,Electronics,North,6,1242,87.37,1154.63
2023-08-02,Smartwatch,Electronics,West,5,5845,978.75,4866.25
2023-03-29,Smartwatch,Electronics,West,1,835,131.7,703.3
2022-05-16,Monitor,Accessories,South,2,2314,305.42,2008.58
2023-02-04,Smartwatch,Electronics,East,7,6041,776.09,5264.91
2022-03-23,Mouse,Accessories,North,3,369,19.22,349.78
2022-08-12,Tablet,Electronics,West,5,1635,321.84,1313.16
2022-04-07,Keyboard,Accessories,West,3,2067,465.39,1601.61
2022-03-04,Smartphone,Electronics,West,6,7128,544.54,6583.46
2024-04-24,Printer,Office,North,2,944,94.4,849.6
2022-06-10,Tablet,Electronics,East,5,5160,698.15,4461.85
2022-06-18,Smartphone,Electronics,West,8,8032,1987.82,6044.18
2024-12-16,Camera,Electronics,South,2,376,99.16,276.84
2024-06-22,Smartphone,Electronics,South,7,4144,426.39,3717.61
2024-11-04,Camera,Electronics,South,4,2228,293.25,1934.75
2022-11-15,Tablet,Electronics,West,1,1178,182.76,995.24
2024-04-27,Mouse,Accessories,North,5,2505,303.61,2201.39
2024-02-28,Smartwatch,Electronics,West,4,1872,418.05,1453.95
2023-12-29,Printer,Office,West,2,340,59.56,280.44
2023-03-08,Laptop,Electronics,West,1,589,158.85,430.15
2023-12-12,Laptop,Electronics,West,3,2598,560.82,2037.18
2022-02-17,Tablet,Electronics,North,1,502,92.31,409.69
2024-01-24,Laptop,Electronics,South,3,3576,546.44,3029.56
2023-02-07,Keyboard,Accessories,East,3,2412,468.27,1943.73
2024-07-31,Printer,Office,West,5,1145,244.72,900.28
2022-02-03,Keyboard,Accessories,West,2,2116,159.3,1956.7
2024-12-16,Laptop,Electronics,North,1,707,100.16,606.84
2022-11-11,Mouse,Accessories,South,9,657,109.39,547.61
2024-10-14,Laptop,Electronics,South,5,5345,1060.46,4284.54
2024-01-27,Tablet,Electronics,South,8,4032,251.05,3780.95
2022-08-30,Camera,Electronics,South,4,3840,552.57,3287.43
2023-01-23,Monitor,Accessories,East,5,575,47.35,527.65
2023-01-02,Laptop,Electronics,West,9,9315,1808.68,7506.32
2024-11-25,Mouse,Accessories,East,7,3423,435.06,2987.94
2023-11-07,Monitor,Accessories,South,6,3942,748.74,3193.26
2024-07-15,Laptop,Electronics,South,2,574,70.16,503.84
2024-06-04,Headphones,Accessories,North,6,3024,336.28,2687.72
2022-03-02,Headphones,Accessories,North,7,952,215.51,736.49
2023-11-25,Smartphone,Electronics,West,9,9090,937.69,8152.31
2022-05-10,Tablet,Electronics,West,2,1166,170.11,995.89
2024-01-09,Keyboard,Accessories,South,3,2925,433.95,2491.05
2023-12-25,Camera,Electronics,South,5,3455,867.55,2587.45
2022-12-06,Smartphone,Electronics,North,2,1614,331.3,1282.7
2024-08-07,Mouse,Accessories,West,7,1771,171.26,1599.74
2023-01-06,Printer,Office,South,6,5658,1504.97,4153.03
2024-09-25,Mouse,Accessories,East,9,8460,1515.06,6944.94
2023-11-26,Printer,Office,West,5,1925,570.93,1354.07
2024-02-02,Laptop,Electronics,North,6,2196,572.17,1623.83
2024-07-05,Keyboard,Accessories,East,2,1696,500.56,1195.44
2023-11-16,Printer,Office,South,9,6813,1966.66,4846.34
2024-10-19,Keyboard,Accessories,North,5,3670,790.67,2879.33
2024-10-10,Keyboard,Accessories,South,4,2936,204.55,2731.45
2024-01-29,Monitor,Accessories,West,5,5165,283.6,4881.4
2024-09-06,Camera,Electronics,East,5,5940,467.31,5472.69
2023-06-07,Smartwatch,Electronics,East,6,2664,520.3,2143.7
2024-04-12,Headphones,Accessories,East,2,1198,134.39,1063.61
2024-08-22,Headphones,Accessories,North,4,1340,309.8,1030.2
2022-10-15,Monitor,Accessories,East,9,9657,1233.47,8423.53
2022-06-28,Camera,Electronics,North,8,2592,191.66,2400.34
2023-06-10,Camera,Electronics,West,4,1168,135.36,1032.64
2023-03-23,Headphones,Accessories,South,8,5920,1241.27,4678.73
2022-02-17,Smartphone,Electronics,West,2,2260,268.47,1991.53
2023-09-19,Printer,Office,West,8,7016,1490.07,5525.93
2024-03-29,Headphones,Accessories,North,6,546,79.94,466.06
2024-12-02,Laptop,Electronics,East,1,839,228.72,610.28
2024-07-24,Tablet,Electronics,South,8,5176,619.45,4556.55
2023-04-02,Laptop,Electronics,West,4,280,24.9,255.1
2024-12-28,Monitor,Accessories,North,9,2097,210.59,1886.41
2024-05-24,Mouse,Accessories,West,6,4632,799.16,3832.84
2023-02-09,Keyboard,Accessories,North,4,1088,283.61,804.39
2023-09-17,Camera,Electronics,North,2,1314,391.55,922.45
2023-05-07,Mouse,Accessories,North,8,7960,804.11,7155.89
2023-11-22,Printer,Office,North,8,2856,350.32,2505.68
2022-06-16,Smartwatch,Electronics,West,4,1680,385.92,1294.08
2024-11-20,Monitor,Accessories,North,4,4464,1069.63,3394.37
2023-06-08,Smartphone,Electronics,East,6,2940,184.97,2755.03
2022-06-12,Monitor,Accessories,West,8,1272,344.45,927.55
2024-11-21,Printer,Office,East,6,1728,247.86,1480.14
2022-09-06,Monitor,Accessories,North,3,3153,563.56,2589.44
2024-03-23,Smartphone,Electronics,West,4,2536,285.72,2250.28
2022-03-16,Tablet,Electronics,South,3,2508,431.53,2076.47
2024-10-18,Tablet,Electronics,East,1,123,12.36,110.64
2023-07-30,Smartphone,Electronics,South,3,2379,148.68,2230.32
2023-01-04,Printer,Office,West,6,6924,1693.77,5230.23
2023-05-31,Smartwatch,Electronics,West,9,9054,644.36,8409.64
2023-12-08,Camera,Electronics,South,9,9936,2797.45,7138.55
2022-12-21,Smartphone,Electronics,East,1,393,41.05,351.95
2024-08-19,Printer,Office,East,2,308,35.32,272.68
2024-10-26,Tablet,Electronics,South,5,4900,347.25,4552.75
2024-08-24,Laptop,Electronics,South,1,927,103.95,823.05
2023-11-23,Keyboard,Accessories,East,1,266,22.42,243.58
2022-11-04,Printer,Office,South,5,4750,1179.56,3570.44
2024-07-20,Smartwatch,Electronics,East,8,3272,460.82,2811.18
2022-12-10,Mouse,Accessories,East,5,4350,688.77,3661.23
2024-07-27,Keyboard,Accessories,East,1,706,63.82,642.18
2024-05-24,Laptop,Electronics,North,3,213,30.68,182.32
2023-10-25,Smartphone,Electronics,East,2,1614,376.31,1237.69
2023-02-09,Mouse,Accessories,West,8,6232,499.63,5732.37
2023-02-03,Printer,Office,North,4,3864,717.45,3146.55
2024-12-08,Headphones,Accessories,South,3,2601,363.64,2237.36
2023-02-01,Mouse,Accessories,East,6,4944,758.46,4185.54
2023-11-16,Printer,Office,South,4,4680,301.91,4378.09
2022-01-29,Mouse,Accessories,South,8,2112,418.58,1693.42
2022-04-24,Monitor,Accessories,East,6,7140,869.93,6270.07
2022-10-19,Keyboard,Accessories,East,1,750,37.97,712.03
2022-08-12,Mouse,Accessories,East,4,392,39.23,352.77
